Venue,Latitude,Longitude,Category,Id
До-Ин,47.20194212344048,38.89230428091055,Yoga Studio,4f366cbce4b00d9f9555f881
"Остановка ""Комбайновый завод""",47.202686,38.890386,Bus Line,4f53870de4b0639bba70dcc7
"Виндсерфинг клуб ""South sails""",47.198836,38.893048,Athletics & Sports,55a11053498e27b18a573350
Магнит,47.202105764297336,38.89087200164794,Grocery Store,518253e7498eae7a1f7e0597
Шаурма у Григория,47.202325,38.890419,Hot Dog Joint,51bf3321498e5ddfd42e454f
Торговый центр Морской,47.20207,38.889593,Convenience Store,576e0533498e086d57e91e7b
Контрабас,47.202864364116856,38.892573981155216,Gastropub,4f4bbb77e4b07165fca26194
Trans forge,47.201393127441406,38.89118194580078,Molecular Gastronomy Restaurant,5380c587498e7fd31bcecd5c
Ресторан ТТИ 555,47.20230121826285,38.891462229602915,Restaurant,51dc2e93498ebf5aaafef3f6
Семейный Доктор,47.20173378404258,38.89232067109836,Doctor's Office,506187c0e4b0c4f8db9526f5
Милый Дворик В Ассоль,47.199181,38.887674,Harbor / Marina,4fd8bc78e4b000122d981fe0
Стопка,47.202312,38.890653,Café,50ed6107e4b0e13347841544
"""Управляющая компания""ЖЭУ""",47.203212,38.891173,Office,509238d1e4b0a82b99ed0091
ЖЭУ,47.200907442258924,38.889072246284215,Non-Profit,509ce00fe4b0872dbc50a934
Пляж Приморский,47.19908326370654,38.8960086365035,Beach,4f538239e4b0ddd8f8372906
Приморский парк,47.200254243428866,38.89647245407104,Park,4f046a38e30090dfdbc71f2a
Бригантина,47.199100734462526,38.895388918361164,Restaurant,4fa66d18e4b0bbcd4aa4bbf9
Нейрон,47.20811079825504,38.89083164304706,Medical Center,51767692e4b0025d25d7d745
Первая городская больница,47.201822934818765,38.894110017724124,Hospital,5090a9b7498e5bcb64c3bf5b
ДЮСШ 4,47.200833,38.895594,School,51a336a6498e5fd3ffa08744
офис центр «Ника»,47.209355452950724,38.88921373635546,Coworking Space,51adb766498e4600d2eb781f
Отдел транспорта,47.20730384953809,38.89215697331927,City Hall,51b9b8f2498e2dd9115dbd64
Поликлиника #1,47.20265845348211,38.89308403237219,Doctor's Office,529d5ae211d2717d71a31174
"Гостиница ""Ника""",47.20899997292282,38.88880546716529,Hotel,4e5ff79752b1260c120b55ee
"Стоматологический Кабинет ""Мастер Дентал""",47.203164600257836,38.89490034095851,Dentist's Office,51beca6c498ed2fdefb0e481
стоматологическая клиника «Профи»,47.203914642333984,38.89282989501953,Dentist's Office,51b1a5eb498e70aa94e671fd
"СКЦ ""Приморский""",47.205532072794945,38.893749077164316,Public Art,52888541498e3e1c4fd4733e
"Остановка ""Приморский Парк""",47.20254115450262,38.89537672395222,Bus Line,4f8af797e4b00a626343fbbd
Тропик & SPA,47.207956,38.891266,Salon / Barbershop,55eef696498e32ce2fa54efe
Лавка П,47.209299118509435,38.88830942521104,Ski Lodge,52500ca8498efb89097db3b9
Грузинский,47.201967,38.895882,Middle Eastern Restaurant,518b9f86498e10941bf00fd9
Тир Приморский,47.200279,38.896418,Gun Range,5d124fd9d5d77a00232f3e5c
Imploza,47.20552444458008,38.89374542236328,Pharmacy,518273dc498ea5fc826dbbf8
"Остановка ""Школа №14""",47.20493759149411,38.89353811740875,Bus Line,4f463cdde4b01fefa0c3aa27
Мельница,47.20191763281317,38.89572417849051,Eastern European Restaurant,4f895d55e4b0183205b1ab69
Магнит,47.207448319194924,38.89186736654329,Grocery Store,5196a03a498ea88eebc4e631
Ника,47.20906,38.888617,Hotel,502e1375e4b0d68f370d7700
Школьный Двор (Стадион Лицея#28),47.20949877566944,38.88788221356802,Soccer Field,51969f23498ec0cf42381444
Снежок,47.202989013089756,38.89459495466315,Café,5333fa56498e4ddc8a83b9f5
Домбай,47.20270230513023,38.89582695453189,Café,4ff1d471e4b02f36dc58c68b
Детская Площадка В Приморском Парке,47.199989738845055,38.89638252300868,Playground,4f8aec41e4b09efba2da7305
Спортзал Атлант,47.20962775673325,38.88976732344297,Gym / Fitness Center,51d2c481498e472be49aaa43
Аллея Якорей,47.19954,38.896553,Park,596a4e252e26800cfeb66045
"Донкомбанк (офис ""Таганрог"")",47.20576487927293,38.89288902282715,Bank,514958a1e4b0c432e85d08e6
Покои Барыни👸🏻,47.206619,38.89249,Residential Building (Apartment / Condo),568481ee498e81a95710332b
Отделение сбербанка 008,47.20831541054785,38.891354848809584,Bank,5108fee7e4b07159e311c81d
Мазазин Лемак,47.208048,38.891584,Furniture / Home Store,516ec707e4b00e44591be53f
"Прохладная, д. 7",47.207568,38.894958,Residential Building (Apartment / Condo),52c41f4d11d2e8e0d3670afe
"Прохладная, 7/2",47.20634,38.89585,Residential Building (Apartment / Condo),55464e44498e202a5135e4de
Детская Площадка ул.Свободы,47.207822795827134,38.89349917878039,Playground,4f79c03ae4b0633649ac7ee1
Музыкальная Школа,47.206603,38.893006,Music School,4fe2dc04e4b044e6b98202cd
Почта России 347902,47.209670301344815,38.88994157667373,Post Office,51444e64e4b021dacbf12958
"МБУ ""Благоустройство""",47.207735429826144,38.89210940010126,Office,50594cdce4b06d30e84d1646
МУП Управление Водоканал,47.20627661801429,38.896886457495896,Building,50b88d7de4b071d52efb9da7
Workout Zone Приморский Парк,47.200225,38.898142,Outdoor Gym,5a4b59719411f24cdbf1c60f
Парикмахерская La Facon,47.208603771884995,38.892248359945654,Nail Salon,5336b7d9498ed795be3f30aa
пиффко👍,47.208287,38.893416,Convenience Store,531f401411d2b108a259ac07
Салон-магазин МТС,47.200781,38.906054,Mobile Phone Shop,506c9d363d7c5efc538c1588
Ветклиника (Ветклиника Вита),47.20458020743158,38.8975213668027,Veterinarian,5189e437498e5063a24344f7
Площадка автомотошколы,47.2001,38.9014,Driving School,558cfaea498e935adac0c6cb
RazVilka,47.20163023718809,38.908698700519246,Café,54e31ee6498e9d4d774834da
Речной пер.,47.204495182782324,38.89600690641233,Road,51fe8804498ea00982aa636a
На Трамвае,47.202294,38.903481,Moving Target,4fe2e0c5e4b0d8ea2acf7c10
Флагман,47.20119498946987,38.90817893237663,Convenience Store,515c0e8de4b0dc80ee5a1652
Комсомолец,47.204064,38.895325,Snack Place,510cf027e4b0faae2f86d26a
Гостевой Дом,47.2036391,38.9044743,Bed & Breakfast,4e014b08b61c90045004b489
"Медицинский центр ""Будь здорова""",47.203948,38.905093,Doctor's Office,53c8e66a498e2dfa7e1cee61
Будь Здоров,47.203044,38.905063,Medical Center,51484dc7e4b03fd0e0c5378d
Боун,47.201334912573955,38.90763580799103,Bakery,51b5f397498e69230527aec0
Сбербанк,47.20410748707753,38.89872900629369,Bank,51569e58e4b0715452025b4a
Массон,47.202121,38.905522,Gym / Fitness Center,5951457d7dc9e13adfb7eb67
Магия стиля,47.20351796330687,38.900789907073516,Salon / Barbershop,51bb297a498e64922316ab97
улица Ломакина,47.20368302079031,38.90390324504043,Road,51fe8868498eb8884aa1133f
Клешня,47.20413762474232,38.89567852020264,Bar,51895724498e0e3153eb6b02
"Жилой многоквартирный дом (пер. Смирновский, 137/2)",47.20286070517387,38.906449614937536,Residential Building (Apartment / Condo),507ad28ce4b06da1428bf00a
ДК Димитрова,47.20508588933483,38.89454972244296,Concert Hall,512a0ed1e4b044f60f0322d4
Пятерочка,47.203386517723885,38.90476421654902,Supermarket,4ef104fd7ed1f6753d931aa5
ЭтоЛето,47.205039978027344,38.90056228637695,Bed & Breakfast,57bd9577498edbc2f2de3466
"ООО ""Родничок""",47.213041414679374,38.89382324542878,Building,502f3dd8e4b0b666529da9bf
Сбербанк,47.21081,38.888895,Bank,533dc2e4498e008173c0f4bc
"Магазин ""Мечта""",47.209088332336925,38.892511332371946,Food & Drink Shop,53ec4735498e796ff414d704
Ооо Нодасофт,47.212156,38.885552,Office,507be872e4b0753d5ae783bb
детская городская больница,47.200442728499745,38.90856299370023,Hospital,4fb8be41e4b029dcb2208ed7
ТаганрогЭнерго,47.20899913656387,38.89260776436288,Building,4e0829757d8b2a01805f19ed
Тавиа,47.21073946086438,38.89309997163823,Building,51735e25498ed50cd21cdade
Нарния,47.20997721213751,38.89066458354349,Pier,528515bb11d29748ebd438b1
"Универсам ""Магнит""",47.209036505569934,38.8925844892032,Food & Drink Shop,4f464a26e4b007cd8d20815d
Коттедж «У Моря»,47.199986,38.910846,Motel,4e3c51d61f6e844231d60d66
Васаби Таганрог,47.210378,38.889462,Sushi Restaurant,5327fb44498e7ab253ab88f2
Мир🌍Пи👍,47.20841894389984,38.89322864646523,Liquor Store,53319cd8498e4eb5e583b514
Пятерочка,47.209137058865544,38.89475349770216,Supermarket,4ef104fd7ed1f6753d931a9d
побережье возле дмб,47.199217774540436,38.91093480131882,General Entertainment,51669bc6e4b0642f8ea11789
Тавиа,47.21130877679193,38.89219969273423,Motel,4f912e39e4b07256ee2f3261
"Стоматология ""Аванта""",47.211708,38.888428,Health & Beauty Service,56ec161b498e7b9aa4f6f060
ТГПИ,47.20843252114406,38.89529228210449,College Auditorium,4eb005eef9f463d3c3c6caa7
центр подологии,47.209955,38.89025,Alternative Healer,5cebe1b9588e36002c00735e
Мрт,47.200356,38.909415,Medical Lab,521778df11d2695f5498d62f
Детская Многопрофильная Больница,47.20072959816607,38.908671831932416,Hospital,4f89186fe4b013a98033e07c
"Парикмахерская ""Нарцис""",47.21004389643055,38.88987035494759,Salon / Barbershop,53030241498e66f65f07a259
МЕГА🏀СПОРТ,47.210067,38.890045,Sporting Goods Shop,5673e9d6498ebd5b9ff78e67
Водопроводная ул,47.210727013634454,38.89386012073643,Residential Building (Apartment / Condo),56ecf3aa498e3b34ba67a60b
Косметический кабинет ЛИК,47.210297811694126,38.889768274008574,Building,56307340498ec238055fcb85
"Остановка ""Магазин Спортландия""",47.20995655605554,38.88999687629427,Bus Line,4f6606c9e4b04d4b1705d962
Детская городская поликлиника #1,47.21265075600251,38.887571056045545,Hospital,50a4683de4b0566fc7af9683
спортландия,47.21003473257319,38.88999632085924,Sporting Goods Shop,4fddbb24e4b0a5a27fcb0868
"Салон Красоты "" Близнецы""",47.20927800118779,38.89525740949014,Salon / Barbershop,516a9e9de4b0d8dae371132e
"Детский центр ""Радуга""",47.21089331211372,38.8909621234523,Arcade,522f477711d21cc41672b779
the balcon (Балкон),47.21123643094762,38.890763606251305,Lounge,55ec5bfc498e4f14da71ab07
D6,47.206285714070205,38.90097257899586,Hobby Shop,5173b3e9e4b0ecc0acbe032d
Старое Кладбище,47.20747608218558,38.903119377803066,Cemetery,502de8ace4b0202f706f8a1f
Обрывчик,47.199011,38.915462,Nudist Beach,5405c672498e349093fe5b4e
Hz,47.206692,38.897453,Café,51041b5be4b0ad7f33fb1e1c
"ТФ ФАУ ""РЮАШ""",47.203256,38.912461,School,5278c10811d20ae118aa50de
Салон-магазин МТС,47.203429592092085,38.909085206585594,Mobile Phone Shop,506c9d353d7c5efc538c1492
Аддидас,47.207033,38.910508,Clothing Store,506acc19e4b06f77ec262ac2
Трамвай 9,47.205662152488166,38.90548576221713,Light Rail Station,507108cce4b0339d31060592
ТТУ,47.208065,38.907474,Light Rail Station,4f90112be4b03376fd28528b
Атлант,47.206072,38.908551,Rest Area,51c700c0498ec87607e9d477
Баше 19,47.2070698911976,38.91046644123795,Pool,50124ceae4b0befd125c916d
Gerry Weber,47.20702474947443,38.9106760794927,Boutique,50cda508e4b012789b1c81f7
Храм всех Святых,47.2077765560737,38.90239477157592,Church,50127a9ee4b080ff6a884c0d
"Центр ""Здоровый ребёнок""",47.207048466045414,38.91035092390221,Nursery School,5048a694e4b0d1f2d90a9bc8
Империал,47.207011,38.910476,Liquor Store,5149e29ce4b00ed2c7f7ac99
МУП «Трамвайно-троллейбусное управление» г. Таганрога,47.20789891865685,38.906584378726386,Light Rail Station,529da24911d2434281785b87
Brooklyn lounge,47.20522722722211,38.91338864746527,Lounge,56d9e5df498eb4e5e7f2cf0a
"ТФ ОАО ""ЦНПО Ленинец""",47.2004,38.919134,Office,51f126cd498e9f95ac1602d1
Автошкола ЮАШ,47.20306324386651,38.91708295927109,School,4e4d6e32ae608af796e84692
МОБУ СОШ 29,47.20227434543262,38.92249244018313,High School,505ada7ae4b04cad3f42d3be
Фонарик,47.200687408447266,38.92285919189453,Nursery School,52e0a3a6498e210e952e0692
Автомойка,47.200409,38.915756,Car Wash,5298707b11d2b2f1f42486c8
Atlantic,47.201863,38.9231,Lingerie Store,53205ba8498ec91907c0ff27
Энгельса,47.20196660396185,38.92094667318052,Road,509b862fe4b0ab897f0e454c
School 29,47.200934572299374,38.915255361677964,University,54c1fcab498edf6cf2481cd1
Юг-Хлеб,47.200671641805016,38.916646053524815,Bakery,504e0e0ee4b027ee7fcf716a
Центральный,47.200934150832666,38.92221707809888,Boarding House,550d9e7b498e38783ad0f38d
Пляж,47.19959458038094,38.927550379579394,Beach,51d785bb498e4254c4297184
Центральный пляж,47.19964259206202,38.92629030026615,Beach,4f60a2aae4b0a0bd3798f613
Exist.ru,47.20759233787298,38.912453848024604,Automotive Shop,51e67e46498e58cde875894a
Космос,47.207055,38.911377,Light Rail Station,513b79b1e4b0f8b1fa649aaa
Магнит,47.20711645498735,38.910657024982356,Grocery Store,5055bf5ce4b0e95b0f19b6aa
автошкола,47.20588683223008,38.92526526437205,Driving School,5321b8c0498e47114b0c23a1
S.L.R,47.21224827055041,38.91042122985049,Conference Room,52a5a0d911d2eff491b2ed31
ТаганрогАгрохим,47.2067985534668,38.925621032714844,Conference Room,512719d6e4b0f80c8ade0f85
городская больница 3,47.20589357867378,38.92531809199233,Hospital,531eef22498ecb0a4ac97118
айкен,47.209908,38.916676,Dentist's Office,5163eabce4b048e83612cb6b
Элит,47.210327,38.908575,Car Wash,507c25dae4b0d3b80a364899
"ОАО ТЭПТС ""Теплоэнерго""",47.20466613769531,38.927734375,Building,524d48ea498e8418497e96f5
61on.ru,47.208800795713756,38.91617776197756,Building,5188f2d6498ee4fb83323300
НИЦ Супер ЭВМ,47.20194792536093,38.926016825206815,Building,514809b4e4b014f485889552
ЕИРЦ (расчетно-кассовый центр),47.20859854508754,38.91666807224492,Coworking Space,522700e611d264ef5df799f7
школа 29,47.20793232182558,38.91555877003598,Middle School,5166a3e4e4b0d8a0dec8f9fc
Салон Красоты Сати,47.21027419559184,38.91427970665732,Salon / Barbershop,50e541dce4b018da048a7f59
фотостудия Татьяны Пановой,47.208613,38.918618,Design Studio,5029ef82e4b06908c86239ff
"к-к ""Бомба""",47.2030142616423,38.93156381171678,Internet Cafe,4f49e054e4b007d3902fb0bf
Мебельный салон на Смирновском 34а,47.21165384983174,38.91050600591663,Furniture / Home Store,518e081d498e13a1b7d9c7d0
Розан,47.20262843566348,38.92638614837699,Grocery Store,50491ef0e4b0b821a9653e6c
трамвай 8,47.20975850164601,38.9083377484603,Moving Target,509e61b5e4b047ee28b768a7
Тц Лазурный,47.20735152279545,38.91553024019916,Convenience Store,51e45bfb498eb3dfd4dea70b
Тихий Океан,47.20886434450327,38.91100542720646,Fish Market,5130aa77e4b0164521d5420f
Гирос,47.20168766224127,38.92755545987878,Greek Restaurant,51692a1ae4b061cdf2769821
